customer_id,product_id,licenses_purchased,purchase_date,licenses_activated,activation_date,usage_last_month,usage_last_quarter,usage_last_year,expiration_date,activation_date_only,activation_time_only
15499,P414,4,2015-03-05 04:50:23,0,,2,2,2,2018-03-04 04:50:23,,
15499,P414,7,2018-03-04 05:02:56,3,2018-03-16 13:51:31,1,1,1,2021-03-03 05:02:56,2018-03-16,13:51:31
15499,P414,88,2021-03-03 22:47:46,26,2021-06-08 20:20:08,10,21,26,2024-03-02 22:47:46,2021-06-08,20:20:08
13339,P98,36,2015-04-01 07:59:24,19,2015-09-14 10:52:00,2,2,2,2018-03-31 07:59:24,2015-09-14,10:52:00
13339,P98,42,2018-03-31 14:04:22,7,2018-05-12 21:00:08,0,0,2,2021-03-30 14:04:22,2018-05-12,21:00:08
13339,P98,83,2021-03-30 05:49:59,73,2024-10-28 13:33:14,36,42,60,2024-03-29 05:49:59,2024-10-28,13:33:14.129762
3091,P50,61,2015-10-14 06:43:37,5,2016-02-19 09:21:44,1,3,3,2018-10-13 06:43:37,2016-02-19,09:21:44
3091,P50,94,2018-10-13 03:13:10,19,2018-11-14 01:12:54,1,1,1,2021-10-12 03:13:10,2018-11-14,01:12:54
14125,P182,99,2015-02-20 21:05:07,95,2015-03-22 09:30:13,24,43,71,2018-02-19 21:05:07,2015-03-22,09:30:13
14125,P182,80,2018-02-19 14:08:46,4,2018-05-19 11:56:45,0,0,2,2021-02-18 14:08:46,2018-05-19,11:56:45
13880,P211,74,2016-01-10 13:24:21,24,2016-03-05 06:25:03,11,20,20,2019-01-09 13:24:21,2016-03-05,06:25:03
13880,P211,20,2019-01-09 05:06:05,9,2019-03-23 05:56:40,0,2,3,2022-01-08 05:06:05,2019-03-23,05:56:40
15304,P443,37,2016-03-20 04:01:53,24,2016-08-19 10:46:47,10,18,21,2019-03-20 04:01:53,2016-08-19,10:46:47
1776,P345,86,2015-04-23 19:22:08,72,2015-10-19 13:54:00,33,38,53,2018-04-22 19:22:08,2015-10-19,13:54:00
1776,P345,16,2018-04-22 08:12:27,4,2018-07-24 01:33:01,0,1,3,2021-04-21 08:12:27,2018-07-24,01:33:01
3225,P32,20,2015-12-25 04:30:59,0,,0,0,0,2018-12-24 04:30:59,,
13194,P373,36,2016-09-16 05:38:39,3,2016-10-02 20:25:25,1,1,1,2019-09-16 05:38:39,2016-10-02,20:25:25
11119,P410,17,2018-04-05 16:41:57,9,2018-05-04 03:02:13,0,0,0,2021-04-04 16:41:57,2018-05-04,03:02:13
3581,P128,91,2015-04-23 01:15:03,36,2015-05-25 01:54:26,1,1,1,2018-04-22 01:15:03,2015-05-25,01:54:26
3581,P128,64,2018-04-22 11:27:57,57,2018-07-11 06:32:20,9,19,28,2021-04-21 11:27:57,2018-07-11,06:32:20
6279,P98,14,2016-05-16 08:29:27,2,2024-12-18 00:43:41,0,0,1,2019-05-16 08:29:27,2024-12-18,00:43:41.129762
17574,P230,21,2017-02-16 16:02:34,13,2017-02-21 08:09:25,1,1,1,2020-02-16 16:02:34,2017-02-21,08:09:25
4594,P217,44,2015-12-04 14:05:12,3,2025-06-22 16:53:08,1,2,2,2018-12-03 14:05:12,2025-06-22,16:53:08.129762
6013,P143,52,2015-05-07 03:45:12,11,2015-05-14 04:21:39,10,10,11,2018-05-06 03:45:12,2015-05-14,04:21:39
6013,P143,46,2018-05-06 13:45:27,28,2018-10-06 22:16:28,13,16,27,2021-05-05 13:45:27,2018-10-06,22:16:28
6013,P143,26,2021-05-05 06:38:25,21,2021-06-15 21:37:41,1,1,1,2024-05-04 06:38:25,2021-06-15,21:37:41
15160,P128,68,2017-10-03 04:44:54,30,2018-02-02 04:46:57,1,1,1,2020-10-02 04:44:54,2018-02-02,04:46:57
2471,P227,4,2017-11-19 03:03:28,0,,2,2,2,2020-11-18 03:03:28,,
18034,P51,84,2015-01-24 18:15:34,33,2015-06-15 21:08:19,8,16,19,2018-01-23 18:15:34,2015-06-15,21:08:19
18034,P51,74,2018-01-23 10:15:42,0,,0,0,0,2021-01-22 10:15:42,,
18034,P51,41,2021-01-22 01:16:39,11,2021-06-27 17:19:30,4,4,6,2024-01-22 01:16:39,2021-06-27,17:19:30
1658,P334,57,2016-08-19 03:52:26,43,2016-11-25 23:28:13,19,33,36,2019-08-19 03:52:26,2016-11-25,23:28:13
1658,P334,20,2019-08-19 15:18:03,6,2024-07-30 00:12:12,2,3,4,2022-08-18 15:18:03,2024-07-30,00:12:12.129762
17714,P429,79,2019-10-04 00:04:45,57,2025-03-29 21:33:07,2,2,2,2022-10-03 00:04:45,2025-03-29,21:33:07.129762
484,P497,12,2019-03-04 01:53:10,6,2019-08-21 23:35:11,0,2,3,2022-03-03 01:53:10,2019-08-21,23:35:11
3057,P475,88,2015-04-12 18:32:38,78,2015-08-21 13:01:35,32,36,57,2018-04-11 18:32:38,2015-08-21,13:01:35
3057,P475,3,2018-04-11 21:32:01,2,2018-05-01 15:31:26,1,1,1,2021-04-10 21:32:01,2018-05-01,15:31:26
3057,P475,69,2021-04-10 05:48:07,17,2021-08-04 17:21:39,0,0,0,2024-04-09 05:48:07,2021-08-04,17:21:39
7746,P86,2,2019-06-15 05:03:51,2,2019-06-22 13:37:53,0,1,1,2022-06-14 05:03:51,2019-06-22,13:37:53
13318,P249,11,2016-07-19 19:25:05,4,2025-04-24 03:12:02,3,3,3,2019-07-19 19:25:05,2025-04-24,03:12:02.129762
15774,P110,93,2019-03-15 18:42:59,50,2025-06-02 01:56:42,20,34,46,2022-03-14 18:42:59,2025-06-02,01:56:42.129762
13142,P463,83,2015-08-18 05:31:18,31,2016-02-08 04:06:53,11,21,27,2018-08-17 05:31:18,2016-02-08,04:06:53
1922,P85,83,2021-11-22 05:18:40,50,2021-12-05 01:18:06,1,1,1,2024-11-21 05:18:40,2021-12-05,01:18:06
12419,P2,34,2019-04-24 00:17:28,27,2025-04-26 19:07:23,2,8,10,2022-04-23 00:17:28,2025-04-26,19:07:23.129762
12794,P136,70,2020-07-09 04:00:32,69,2024-12-05 11:46:00,14,17,36,2023-07-09 04:00:32,2024-12-05,11:46:00.129762
14910,P147,78,2021-09-15 02:27:01,73,2022-02-22 04:32:20,49,50,54,2024-09-14 02:27:01,2022-02-22,04:32:20
13862,P357,21,2020-10-21 22:26:06,6,2020-12-21 04:56:52,0,1,1,2023-10-21 22:26:06,2020-12-21,04:56:52
18212,P339,66,2017-06-18 12:21:49,12,2025-05-15 02:36:02,7,8,10,2020-06-17 12:21:49,2025-05-15,02:36:02.129762
15948,P80,38,2015-04-23 00:50:36,17,2015-08-08 13:44:40,4,10,10,2018-04-22 00:50:36,2015-08-08,13:44:40
6223,P152,74,2017-10-18 20:02:34,69,2024-12-02 15:56:08,5,15,37,2020-10-17 20:02:34,2024-12-02,15:56:08.129762
7134,P496,42,2015-04-27 05:58:25,39,2015-10-05 18:14:59,12,13,21,2018-04-26 05:58:25,2015-10-05,18:14:59
7134,P496,51,2018-04-26 19:35:28,44,2025-03-05 18:21:17,19,28,44,2021-04-25 19:35:28,2025-03-05,18:21:17.129762
1917,P297,93,2015-10-05 21:11:03,76,2025-06-10 22:35:02,10,32,34,2018-10-04 21:11:03,2025-06-10,22:35:02.129762
17767,P32,77,2015-04-27 17:51:25,68,2015-06-21 07:11:40,5,16,40,2018-04-26 17:51:25,2015-06-21,07:11:40
17767,P32,66,2018-04-26 10:23:38,33,2018-05-11 22:54:38,23,29,32,2021-04-25 10:23:38,2018-05-11,22:54:38
10277,P30,7,2019-05-06 12:24:43,4,2024-12-05 15:39:35,1,1,2,2022-05-05 12:24:43,2024-12-05,15:39:35.129762
1644,P300,47,2017-06-14 14:21:34,31,2017-06-23 08:50:24,1,1,1,2020-06-13 14:21:34,2017-06-23,08:50:24
1644,P300,29,2020-06-13 16:51:38,6,2024-12-21 20:19:43,1,1,1,2023-06-13 16:51:38,2024-12-21,20:19:43.129762
15624,P258,90,2016-07-11 01:06:25,37,2016-12-20 11:45:03,13,15,25,2019-07-11 01:06:25,2016-12-20,11:45:03
15624,P258,21,2019-07-11 03:11:09,5,2019-09-25 09:00:00,2,2,2,2022-07-10 03:11:09,2019-09-25,09:00:00
17404,P81,9,2021-06-20 00:06:05,6,2021-08-05 08:51:11,5,5,6,2024-06-19 00:06:05,2021-08-05,08:51:11
1864,P492,61,2019-01-04 16:25:30,37,2019-05-12 09:33:42,0,0,0,2022-01-03 16:25:30,2019-05-12,09:33:42
16641,P42,2,2017-08-26 14:08:45,1,2017-12-09 23:02:55,0,0,0,2020-08-25 14:08:45,2017-12-09,23:02:55
16641,P42,94,2020-08-25 05:03:13,14,2024-12-08 19:14:12,1,1,1,2023-08-25 05:03:13,2024-12-08,19:14:12.129762
6090,P36,45,2015-08-18 05:23:16,40,2015-12-28 10:42:24,22,28,36,2018-08-17 05:23:16,2015-12-28,10:42:24
6090,P36,42,2018-08-17 11:51:48,16,2025-01-09 17:11:04,1,1,1,2021-08-16 11:51:48,2025-01-09,17:11:04.129762
19499,P35,10,2016-04-28 04:12:09,1,2016-08-21 14:01:43,0,0,0,2019-04-28 04:12:09,2016-08-21,14:01:43
7708,P207,38,2016-04-22 15:10:01,10,2016-06-12 08:44:25,2,3,3,2019-04-22 15:10:01,2016-06-12,08:44:25
7708,P207,92,2019-04-22 20:34:03,1,2024-07-17 03:41:37,0,0,0,2022-04-21 20:34:03,2024-07-17,03:41:37.129762
3929,P483,93,2021-04-11 16:53:09,69,2024-07-24 04:16:41,21,42,55,2024-04-10 16:53:09,2024-07-24,04:16:41.129762
18668,P127,61,2020-07-15 09:32:57,32,2024-12-10 09:22:09,17,25,26,2023-07-15 09:32:57,2024-12-10,09:22:09.129762
18971,P305,9,2019-06-23 19:39:13,7,2019-10-18 18:29:48,4,4,6,2022-06-22 19:39:13,2019-10-18,18:29:48
1303,P318,85,2018-09-17 17:47:24,32,2019-02-25 12:24:51,2,2,2,2021-09-16 17:47:24,2019-02-25,12:24:51
2687,P215,8,2021-12-20 10:30:37,4,2025-03-19 09:20:40,1,3,3,2024-12-19 10:30:37,2025-03-19,09:20:40.129762
19126,P290,23,2018-12-09 04:57:13,8,2019-05-02 01:11:50,0,2,4,2021-12-08 04:57:13,2019-05-02,01:11:50
19126,P290,73,2021-12-08 04:07:41,13,2022-05-26 21:38:42,6,10,10,2024-12-07 04:07:41,2022-05-26,21:38:42
17131,P162,74,2019-01-23 06:10:09,71,2024-07-27 23:54:04,19,38,56,2022-01-22 06:10:09,2024-07-27,23:54:04.129762
8545,P105,66,2015-01-01 22:24:07,61,2025-03-19 00:48:34,23,43,53,2017-12-31 22:24:07,2025-03-19,00:48:34.129762
10296,P123,76,2016-11-03 01:50:30,65,2017-01-13 15:41:18,2,2,2,2019-11-03 01:50:30,2017-01-13,15:41:18
8704,P203,76,2017-07-28 21:50:06,40,2017-08-06 22:02:52,0,0,0,2020-07-27 21:50:06,2017-08-06,22:02:52
4289,P344,36,2016-01-12 23:37:24,21,2016-05-05 01:58:25,0,0,0,2019-01-11 23:37:24,2016-05-05,01:58:25
4289,P344,56,2019-01-11 21:24:27,27,2019-03-21 23:28:27,1,1,1,2022-01-10 21:24:27,2019-03-21,23:28:27
9831,P235,91,2015-12-03 09:00:51,28,2016-03-28 02:20:57,19,20,28,2018-12-02 09:00:51,2016-03-28,02:20:57
10361,P476,72,2015-06-25 13:26:35,24,2015-08-16 23:01:44,13,15,22,2018-06-24 13:26:35,2015-08-16,23:01:44
2378,P5,72,2016-09-14 16:57:40,71,2017-02-06 20:28:13,2,2,2,2019-09-14 16:57:40,2017-02-06,20:28:13
2378,P5,83,2019-09-14 19:04:23,62,2019-09-23 06:56:00,8,22,29,2022-09-13 19:04:23,2019-09-23,06:56:00
15018,P319,31,2015-12-20 00:05:08,8,2016-04-09 22:53:30,1,2,4,2018-12-19 00:05:08,2016-04-09,22:53:30
15018,P319,2,2018-12-19 02:35:54,1,2025-02-06 10:59:06,0,0,0,2021-12-18 02:35:54,2025-02-06,10:59:06.129762
18449,P52,96,2020-02-22 15:18:24,17,2024-07-18 01:54:43,7,11,16,2023-02-21 15:18:24,2024-07-18,01:54:43.129762
2401,P276,78,2016-03-05 10:32:37,61,2016-03-26 00:36:28,1,1,1,2019-03-05 10:32:37,2016-03-26,00:36:28
6985,P260,71,2016-02-27 21:18:23,44,2024-09-24 11:38:29,0,0,0,2019-02-26 21:18:23,2024-09-24,11:38:29.129762
8691,P68,74,2018-01-23 23:03:04,2,2018-07-05 11:18:03,1,1,1,2021-01-22 23:03:04,2018-07-05,11:18:03
8691,P68,53,2021-01-22 01:29:10,17,2021-03-18 05:47:04,0,0,0,2024-01-22 01:29:10,2021-03-18,05:47:04
11437,P452,36,2015-12-26 01:05:31,0,,2,2,2,2018-12-25 01:05:31,,
11437,P452,24,2018-12-25 22:16:45,5,2019-04-21 05:21:53,0,0,0,2021-12-24 22:16:45,2019-04-21,05:21:53
11437,P452,50,2021-12-24 11:00:30,34,2022-01-10 12:50:52,2,2,2,2024-12-23 11:00:30,2022-01-10,12:50:52
2255,P451,48,2015-02-19 19:11:54,0,,0,0,0,2018-02-18 19:11:54,,
2255,P451,85,2018-02-18 10:11:27,11,2018-03-12 10:07:29,0,0,0,2021-02-17 10:11:27,2018-03-12,10:07:29
2255,P451,57,2021-02-17 18:08:12,3,2025-07-09 07:59:51,2,2,2,2024-02-17 18:08:12,2025-07-09,07:59:51.129762
8005,P190,40,2015-09-19 22:20:44,35,2015-12-05 06:12:25,20,27,33,2018-09-18 22:20:44,2015-12-05,06:12:25
8005,P190,53,2018-09-18 17:36:13,37,2019-01-03 04:44:51,18,31,32,2021-09-17 17:36:13,2019-01-03,04:44:51
8005,P190,53,2021-09-17 23:05:39,53,2025-06-10 08:45:56,2,2,2,2024-09-16 23:05:39,2025-06-10,08:45:56.129762
9339,P81,79,2017-09-22 07:43:11,51,2017-10-10 22:40:29,28,41,46,2020-09-21 07:43:11,2017-10-10,22:40:29
14359,P427,20,2016-06-28 16:03:25,13,2016-09-07 09:30:27,1,1,1,2019-06-28 16:03:25,2016-09-07,09:30:27
14359,P427,25,2019-06-28 17:14:45,18,2025-03-22 20:28:26,2,6,9,2022-06-27 17:14:45,2025-03-22,20:28:26.129762
17801,P361,70,2015-07-05 10:21:03,6,2015-10-29 01:20:20,1,1,1,2018-07-04 10:21:03,2015-10-29,01:20:20
17801,P361,47,2018-07-04 19:21:22,28,2018-07-26 06:46:32,10,12,21,2021-07-03 19:21:22,2018-07-26,06:46:32
17801,P361,5,2021-07-03 10:57:49,4,2021-09-25 14:00:20,0,2,2,2024-07-02 10:57:49,2021-09-25,14:00:20
9913,P314,13,2016-02-03 16:24:06,7,2016-07-07 13:25:15,6,6,6,2019-02-02 16:24:06,2016-07-07,13:25:15
9913,P314,7,2019-02-02 05:40:01,2,2019-05-18 04:19:24,1,1,1,2022-02-01 05:40:01,2019-05-18,04:19:24
17333,P5,1,2015-11-06 21:08:11,0,,1,1,1,2018-11-05 21:08:11,,
17333,P5,73,2018-11-05 01:00:10,45,2019-02-20 23:58:13,15,24,32,2021-11-04 01:00:10,2019-02-20,23:58:13
17333,P5,93,2021-11-04 11:51:41,23,2024-11-06 11:18:03,3,3,11,2024-11-03 11:51:41,2024-11-06,11:18:03.129762
18174,P154,71,2016-08-20 11:45:47,6,2017-01-20 09:09:28,2,4,4,2019-08-20 11:45:47,2017-01-20,09:09:28
18174,P154,7,2019-08-20 12:18:43,0,,1,1,1,2022-08-19 12:18:43,,
3395,P481,1,2020-10-04 11:08:02,1,2020-11-29 00:10:34,0,0,0,2023-10-04 11:08:02,2020-11-29,00:10:34
4401,P136,44,2015-04-21 19:57:11,39,2015-09-09 07:19:59,1,1,1,2018-04-20 19:57:11,2015-09-09,07:19:59
4401,P136,88,2018-04-20 10:09:02,72,2025-07-07 20:06:02,46,57,65,2021-04-19 10:09:02,2025-07-07,20:06:02.129762
3783,P456,50,2015-02-18 14:30:16,45,2015-03-03 13:27:31,2,2,2,2018-02-17 14:30:16,2015-03-03,13:27:31
3783,P456,35,2018-02-17 22:56:13,8,2018-08-07 05:33:07,2,5,7,2021-02-16 22:56:13,2018-08-07,05:33:07
3783,P456,1,2021-02-16 15:29:24,1,2021-03-30 01:49:24,0,0,1,2024-02-16 15:29:24,2021-03-30,01:49:24
3508,P381,51,2015-05-05 09:06:29,11,2015-09-20 17:18:06,5,8,8,2018-05-04 09:06:29,2015-09-20,17:18:06
3508,P381,29,2018-05-04 07:19:21,25,2018-05-29 09:20:08,2,2,2,2021-05-03 07:19:21,2018-05-29,09:20:08
3508,P381,6,2021-05-03 13:53:43,5,2025-04-30 10:34:59,2,3,3,2024-05-02 13:53:43,2025-04-30,10:34:59.129762
18129,P80,1,2016-03-20 21:21:59,1,2016-07-16 08:10:55,2,2,2,2019-03-20 21:21:59,2016-07-16,08:10:55
8925,P145,24,2017-10-28 05:37:47,2,2018-03-29 18:56:57,0,0,1,2020-10-27 05:37:47,2018-03-29,18:56:57
19820,P108,59,2015-12-05 11:33:11,23,2015-12-25 20:02:40,2,2,2,2018-12-04 11:33:11,2015-12-25,20:02:40
19820,P108,77,2018-12-04 00:58:28,16,2019-01-03 03:49:50,0,0,0,2021-12-03 00:58:28,2019-01-03,03:49:50
11236,P105,90,2016-04-14 03:41:50,21,2016-09-18 03:24:00,13,13,15,2019-04-14 03:41:50,2016-09-18,03:24:00
8651,P259,99,2015-07-04 16:27:13,14,2015-11-20 03:48:48,4,4,8,2018-07-03 16:27:13,2015-11-20,03:48:48
8651,P259,89,2018-07-03 05:45:44,60,2018-07-28 18:21:17,24,35,43,2021-07-02 05:45:44,2018-07-28,18:21:17
16009,P129,49,2016-02-18 04:32:58,38,2016-07-16 20:30:09,1,1,1,2019-02-17 04:32:58,2016-07-16,20:30:09
16009,P129,43,2019-02-17 01:42:06,19,2025-04-18 00:43:14,0,0,0,2022-02-16 01:42:06,2025-04-18,00:43:14.129762
1665,P48,30,2016-11-27 21:09:03,4,2017-01-31 23:26:20,0,2,2,2019-11-27 21:09:03,2017-01-31,23:26:20
13880,P425,47,2015-02-14 19:45:12,36,2015-08-13 20:28:20,2,2,2,2018-02-13 19:45:12,2015-08-13,20:28:20
13880,P425,2,2018-02-13 01:40:13,0,,1,1,1,2021-02-12 01:40:13,,
13880,P425,92,2021-02-12 04:14:54,89,2025-04-08 09:27:24,9,23,53,2024-02-12 04:14:54,2025-04-08,09:27:24.129762
9067,P23,7,2015-07-11 08:25:12,6,2015-07-13 06:17:15,3,4,6,2018-07-10 08:25:12,2015-07-13,06:17:15
9067,P23,59,2018-07-10 11:25:57,29,2024-09-13 09:56:18,11,12,21,2021-07-09 11:25:57,2024-09-13,09:56:18.129762
117,P171,49,2015-08-10 01:55:10,38,2016-01-08 01:28:23,15,22,38,2018-08-09 01:55:10,2016-01-08,01:28:23
117,P171,32,2018-08-09 02:39:24,17,2018-11-18 07:49:00,7,13,17,2021-08-08 02:39:24,2018-11-18,07:49:00
4287,P327,72,2015-06-13 13:53:58,47,2024-12-27 11:35:11,1,1,1,2018-06-12 13:53:58,2024-12-27,11:35:11.129762
8584,P83,8,2018-06-12 18:18:49,4,2018-08-18 03:59:51,0,1,2,2021-06-11 18:18:49,2018-08-18,03:59:51
14479,P283,73,2016-12-08 11:00:19,53,2017-05-24 06:24:29,7,18,19,2019-12-08 11:00:19,2017-05-24,06:24:29
14479,P283,50,2019-12-08 13:56:53,8,2020-01-08 16:15:02,4,5,8,2022-12-07 13:56:53,2020-01-08,16:15:02
14015,P288,20,2017-05-22 21:32:54,3,2025-03-17 06:49:33,0,0,1,2020-05-21 21:32:54,2025-03-17,06:49:33.129762
317,P58,74,2015-11-20 08:14:12,48,2016-04-12 19:05:27,2,2,2,2018-11-19 08:14:12,2016-04-12,19:05:27
317,P58,37,2018-11-19 05:56:23,29,2019-05-09 07:19:57,11,17,23,2021-11-18 05:56:23,2019-05-09,07:19:57
2466,P484,11,2020-04-03 11:54:42,11,2020-08-18 03:19:43,6,7,9,2023-04-03 11:54:42,2020-08-18,03:19:43
4885,P280,35,2020-10-22 10:50:29,31,2021-02-03 05:36:26,1,1,1,2023-10-22 10:50:29,2021-02-03,05:36:26
1181,P428,31,2015-04-12 11:36:30,27,2015-06-22 00:01:29,2,2,2,2018-04-11 11:36:30,2015-06-22,00:01:29
1181,P428,49,2018-04-11 13:13:57,4,2018-06-22 17:19:08,0,1,3,2021-04-10 13:13:57,2018-06-22,17:19:08
1181,P428,74,2021-04-10 19:58:19,42,2025-01-08 01:54:00,19,30,35,2024-04-09 19:58:19,2025-01-08,01:54:00.129762
12099,P299,31,2018-03-04 14:55:17,0,,1,1,1,2021-03-03 14:55:17,,
18106,P76,50,2015-05-06 09:03:42,7,2025-02-04 16:43:20,2,4,5,2018-05-05 09:03:42,2025-02-04,16:43:20.129762
14084,P66,29,2018-10-14 14:14:06,21,2019-04-07 14:15:40,4,4,11,2021-10-13 14:14:06,2019-04-07,14:15:40
14084,P66,68,2021-10-13 05:09:59,45,2025-03-31 19:22:17,7,12,14,2024-10-12 05:09:59,2025-03-31,19:22:17.129762
1371,P158,59,2016-07-17 08:54:43,16,2017-01-01 06:25:46,7,12,12,2019-07-17 08:54:43,2017-01-01,06:25:46
11949,P461,53,2015-12-17 10:56:47,50,2016-01-24 18:54:15,10,14,19,2018-12-16 10:56:47,2016-01-24,18:54:15
11949,P461,52,2018-12-16 10:26:12,43,2019-02-05 00:26:19,27,28,30,2021-12-15 10:26:12,2019-02-05,00:26:19
11949,P461,6,2021-12-15 20:44:22,6,2022-01-25 11:43:56,4,4,5,2024-12-14 20:44:22,2022-01-25,11:43:56
1308,P461,62,2015-01-05 21:11:46,54,2015-02-07 23:30:57,20,28,43,2018-01-04 21:11:46,2015-02-07,23:30:57
1308,P461,4,2018-01-04 09:14:36,4,2018-07-01 13:04:34,3,3,3,2021-01-03 09:14:36,2018-07-01,13:04:34
1308,P461,89,2021-01-03 15:10:58,11,2021-01-12 21:18:10,4,7,9,2024-01-03 15:10:58,2021-01-12,21:18:10
11725,P108,83,2020-01-20 18:46:40,23,2024-08-14 04:43:33,2,2,2,2023-01-19 18:46:40,2024-08-14,04:43:33.129762
8177,P342,89,2016-03-21 07:44:39,56,2016-05-10 00:23:17,34,39,48,2019-03-21 07:44:39,2016-05-10,00:23:17
3369,P182,17,2016-06-08 13:27:05,7,2016-10-17 00:29:35,3,4,4,2019-06-08 13:27:05,2016-10-17,00:29:35
3369,P182,6,2019-06-08 05:24:38,4,2025-05-27 08:00:42,0,0,0,2022-06-07 05:24:38,2025-05-27,08:00:42.129762
18347,P453,71,2015-06-21 17:43:35,28,2015-11-30 23:28:40,1,1,1,2018-06-20 17:43:35,2015-11-30,23:28:40
13317,P499,34,2018-12-25 08:49:25,34,2019-04-27 15:09:53,0,0,0,2021-12-24 08:49:25,2019-04-27,15:09:53
13317,P499,19,2021-12-24 06:44:09,6,2025-04-29 19:05:17,0,0,3,2024-12-23 06:44:09,2025-04-29,19:05:17.129762
5065,P474,86,2016-12-27 05:11:46,80,2017-03-28 17:15:10,33,55,75,2019-12-27 05:11:46,2017-03-28,17:15:10
5065,P474,48,2019-12-27 01:57:24,41,2020-02-28 22:48:10,5,14,24,2022-12-26 01:57:24,2020-02-28,22:48:10
7758,P443,88,2015-05-13 08:06:52,62,2015-07-13 08:38:34,25,45,60,2018-05-12 08:06:52,2015-07-13,08:38:34
5325,P500,29,2015-11-03 12:11:25,24,2016-04-21 13:44:15,15,16,22,2018-11-02 12:11:25,2016-04-21,13:44:15
5802,P452,61,2017-12-09 11:20:16,2,2025-06-02 21:15:52,2,2,2,2020-12-08 11:20:16,2025-06-02,21:15:52.129762
13511,P13,43,2019-11-11 08:01:36,27,2020-05-01 10:38:22,15,21,21,2022-11-10 08:01:36,2020-05-01,10:38:22
5878,P378,62,2021-03-02 00:51:08,51,2024-09-02 04:00:41,2,2,2,2024-03-01 00:51:08,2024-09-02,04:00:41.129762
10886,P401,40,2020-02-05 06:36:15,4,2020-05-27 02:01:44,0,1,2,2023-02-04 06:36:15,2020-05-27,02:01:44
13492,P411,55,2016-02-06 15:14:05,31,2016-07-10 20:22:33,7,9,9,2019-02-05 15:14:05,2016-07-10,20:22:33
8132,P137,54,2015-11-18 07:53:40,22,2016-01-12 04:37:16,2,2,2,2018-11-17 07:53:40,2016-01-12,04:37:16
8132,P137,89,2018-11-17 06:07:38,39,2018-12-12 02:57:02,17,18,30,2021-11-16 06:07:38,2018-12-12,02:57:02
8132,P137,87,2021-11-16 20:21:11,74,2022-01-15 23:30:13,32,43,69,2024-11-15 20:21:11,2022-01-15,23:30:13
5217,P404,37,2018-07-09 20:29:51,36,2018-09-21 11:30:36,19,22,27,2021-07-08 20:29:51,2018-09-21,11:30:36
5217,P404,60,2021-07-08 09:19:34,25,2021-12-26 22:50:59,18,23,24,2024-07-07 09:19:34,2021-12-26,22:50:59
3543,P196,26,2015-07-27 11:27:44,12,2015-08-05 20:22:05,5,7,11,2018-07-26 11:27:44,2015-08-05,20:22:05
3543,P196,41,2018-07-26 15:12:02,14,2018-12-25 14:36:19,3,3,8,2021-07-25 15:12:02,2018-12-25,14:36:19
1269,P440,46,2020-10-21 18:44:24,8,2025-01-18 10:40:08,1,4,4,2023-10-21 18:44:24,2025-01-18,10:40:08.129762
15424,P114,55,2018-11-07 07:05:54,19,2019-01-28 02:24:52,8,11,11,2021-11-06 07:05:54,2019-01-28,02:24:52
6540,P419,56,2017-07-22 09:21:48,15,2017-09-28 19:09:02,5,7,12,2020-07-21 09:21:48,2017-09-28,19:09:02
15084,P180,97,2019-10-08 07:53:45,77,2019-12-14 16:31:13,52,70,71,2022-10-07 07:53:45,2019-12-14,16:31:13
10001,P421,85,2019-11-27 05:09:14,71,2019-12-10 23:30:46,25,35,40,2022-11-26 05:09:14,2019-12-10,23:30:46
7458,P115,69,2019-11-27 18:54:59,66,2024-07-28 12:37:30,36,45,46,2022-11-26 18:54:59,2024-07-28,12:37:30.129762
776,P338,39,2015-08-11 11:12:18,33,2016-01-21 10:02:44,19,30,30,2018-08-10 11:12:18,2016-01-21,10:02:44
6329,P205,39,2016-01-02 18:27:54,17,2025-07-02 12:27:22,9,10,15,2019-01-01 18:27:54,2025-07-02,12:27:22.129762
10757,P143,15,2015-03-25 23:55:29,6,2015-06-20 12:50:51,1,3,3,2018-03-24 23:55:29,2015-06-20,12:50:51
10757,P143,43,2018-03-24 10:40:43,37,2018-07-23 11:16:10,0,0,0,2021-03-23 10:40:43,2018-07-23,11:16:10
2275,P496,47,2015-05-23 09:12:16,35,2015-11-18 19:37:40,17,18,25,2018-05-22 09:12:16,2015-11-18,19:37:40
2275,P496,71,2018-05-22 01:56:13,47,2018-08-06 07:09:06,3,12,28,2021-05-21 01:56:13,2018-08-06,07:09:06
9147,P180,34,2018-05-06 06:41:06,26,2018-05-11 15:55:48,9,11,13,2021-05-05 06:41:06,2018-05-11,15:55:48
16693,P205,84,2015-01-18 22:45:57,40,2015-02-25 17:41:14,13,23,37,2018-01-17 22:45:57,2015-02-25,17:41:14
17571,P170,9,2018-08-10 08:12:02,7,2018-10-27 15:05:22,4,5,5,2021-08-09 08:12:02,2018-10-27,15:05:22
17571,P170,7,2021-08-09 05:52:35,2,2025-05-09 23:39:14,1,2,2,2024-08-08 05:52:35,2025-05-09,23:39:14.129762
905,P60,18,2015-03-01 12:36:06,10,2015-04-26 19:32:06,4,5,8,2018-02-28 12:36:06,2015-04-26,19:32:06
905,P60,53,2018-02-28 14:04:46,29,2018-08-25 17:47:43,2,9,15,2021-02-27 14:04:46,2018-08-25,17:47:43
8560,P92,79,2021-08-20 10:15:57,44,2021-09-04 15:33:38,11,19,30,2024-08-19 10:15:57,2021-09-04,15:33:38
